candidate_id,location_score,exp_score,engagement_score,consulting_penalty,is_honeypot,yoe,notice_days,country,current_title
CAND_0003575,1.0,0.4,0.8740000000000001,1.0,False,3.7,45,India,Data Scientist
CAND_0003576,1.0,1.0,0.516,1.0,False,5.0,90,India,Frontend Engineer
CAND_0003577,1.0,1.0,0.5720000000000001,1.0,False,8.2,90,India,Civil Engineer
CAND_0003578,1.0,0.8,0.35,1.0,False,9.8,60,India,Graphic Designer
CAND_0003579,1.0,0.8,0.458,1.0,False,4.1,60,India,Civil Engineer
CAND_0003580,1.0,0.8,0.326,1.0,False,9.3,90,India,.NET Developer
CAND_0003581,1.0,0.4,0.41400000000000003,0.2,False,3.4,90,India,HR Manager
CAND_0003582,1.0,1.0,0.278,1.0,False,8.2,120,India,Mobile Developer
CAND_0003583,0.1,1.0,0.34800000000000003,1.0,False,8.5,150,Germany,Operations Manager
CAND_0003584,1.0,0.8,0.634,1.0,False,11.8,90,India,Business Analyst
CAND_0003585,1.0,1.0,0.47400000000000003,1.0,False,8.9,150,India,Civil Engineer
CAND_0003586,1.0,0.8,0.34,1.0,False,10.5,60,India,Marketing Manager
CAND_0003587,1.0,0.8,0.528,1.0,False,4.6,90,India,Mobile Developer
CAND_0003588,1.0,0.6,0.702,1.0,False,14.6,30,India,Marketing Manager
CAND_0003589,0.1,1.0,0.382,1.0,False,7.6,120,Australia,Frontend Engineer
CAND_0003590,1.0,0.8,0.5660000000000001,1.0,False,9.8,30,India,Graphic Designer
CAND_0003591,1.0,0.4,0.192,1.0,False,3.3,150,India,Graphic Designer
CAND_0003592,1.0,1.0,0.376,1.0,False,5.0,30,India,Content Writer
CAND_0003593,0.6,0.8,0.468,1.0,False,10.2,120,Australia,HR Manager
CAND_0003594,0.1,0.4,0.724,1.0,False,2.6,30,Canada,Data Analyst
CAND_0003595,1.0,0.8,0.446,1.0,False,4.8,90,India,Project Manager
CAND_0003596,1.0,0.6,0.37199999999999994,1.0,False,12.2,60,India,Sales Executive
CAND_0003597,1.0,0.8,0.246,1.0,False,9.6,120,India,Operations Manager
CAND_0003598,1.0,0.8,0.69,1.0,False,4.4,90,India,Mobile Developer
CAND_0003599,1.0,1.0,0.554,1.0,False,6.5,60,India,Computer Vision Engineer
CAND_0003600,0.1,0.4,0.408,1.0,False,1.2,150,USA,Civil Engineer
CAND_0003601,1.0,0.8,0.5980000000000001,0.2,False,9.2,30,India,Customer Support
CAND_0003602,1.0,0.8,0.6739999999999999,1.0,False,4.6,90,India,Business Analyst
CAND_0003603,1.0,0.4,0.344,1.0,False,3.4,60,India,Java Developer
CAND_0003604,0.6,0.6,0.21800000000000003,1.0,False,15.0,90,USA,Customer Support
CAND_0003605,1.0,0.4,0.412,0.2,False,3.3,60,India,HR Manager
CAND_0003606,1.0,0.6,0.36200000000000004,1.0,False,13.2,30,India,Sales Executive
CAND_0003607,1.0,0.4,0.506,1.0,False,1.5,90,India,HR Manager
CAND_0003608,1.0,1.0,0.44400000000000006,1.0,False,7.4,90,India,Full Stack Developer
CAND_0003609,1.0,1.0,0.5800000000000001,1.0,False,6.1,60,India,Senior Software Engineer (ML)
CAND_0003610,1.0,0.8,0.256,1.0,False,11.6,60,India,Project Manager
CAND_0003611,1.0,0.4,0.34,0.2,False,1.4,90,India,Full Stack Developer
CAND_0003612,1.0,0.4,0.48600000000000004,1.0,False,2.5,30,India,Mechanical Engineer
CAND_0003613,1.0,1.0,0.174,1.0,False,5.3,150,India,HR Manager
CAND_0003614,1.0,0.4,0.406,1.0,False,1.5,150,India,Project Manager
CAND_0003615,1.0,0.8,0.5840000000000001,1.0,False,4.5,90,India,Frontend Engineer
CAND_0003616,1.0,1.0,0.5979999999999999,1.0,False,8.5,60,India,Software Engineer
CAND_0003617,1.0,1.0,0.526,1.0,False,6.3,60,India,Analytics Engineer
CAND_0003618,0.1,0.6,0.396,1.0,False,12.7,60,USA,Marketing Manager
CAND_0003619,1.0,1.0,0.434,1.0,False,5.8,90,India,HR Manager
CAND_0003620,0.1,0.8,0.22999999999999998,1.0,False,4.2,60,Canada,Customer Support
CAND_0003621,0.1,0.6,0.232,1.0,False,14.5,120,UAE,Graphic Designer
CAND_0003622,0.6,1.0,0.386,1.0,False,6.6,90,USA,Mobile Developer
CAND_0003623,1.0,0.8,0.44800000000000006,1.0,False,4.7,120,India,Sales Executive
CAND_0003624,1.0,0.8,0.412,1.0,False,9.6,60,India,Business Analyst
CAND_0003625,0.1,1.0,0.36200000000000004,1.0,False,7.0,120,UK,Civil Engineer
CAND_0003626,1.0,0.6,0.6340000000000001,1.0,False,12.7,120,India,Business Analyst
CAND_0003627,0.1,0.4,0.314,1.0,False,3.7,60,USA,Graphic Designer
CAND_0003628,1.0,0.8,0.23199999999999998,1.0,False,4.6,60,India,Accountant
CAND_0003629,1.0,1.0,0.296,1.0,False,5.8,60,India,Project Manager
CAND_0003630,1.0,1.0,0.47200000000000003,1.0,False,5.3,120,India,Mobile Developer
CAND_0003631,1.0,1.0,0.524,1.0,False,5.0,120,India,Java Developer
CAND_0003632,1.0,0.8,0.692,1.0,False,4.6,60,India,Civil Engineer
CAND_0003633,1.0,0.4,0.63,0.2,False,1.4,90,India,.NET Developer
CAND_0003634,1.0,1.0,0.468,1.0,False,8.3,60,India,Software Engineer
CAND_0003635,0.6,0.8,0.17400000000000002,1.0,False,4.1,90,USA,Customer Support
CAND_0003636,1.0,1.0,0.472,1.0,False,8.0,90,India,Project Manager
CAND_0003637,1.0,0.4,0.51,1.0,False,2.5,90,India,.NET Developer
CAND_0003638,1.0,0.8,0.22200000000000003,1.0,False,9.4,90,India,Graphic Designer
CAND_0003639,0.6,0.8,0.8400000000000001,1.0,False,9.1,30,Canada,Mobile Developer
CAND_0003640,1.0,1.0,0.502,1.0,False,8.9,90,India,Frontend Engineer
CAND_0003641,1.0,1.0,0.6279999999999999,1.0,False,7.5,60,India,Analytics Engineer
CAND_0003642,1.0,0.6,0.448,1.0,False,14.7,60,India,Customer Support
CAND_0003643,1.0,1.0,0.22800000000000004,1.0,False,6.7,90,India,HR Manager
CAND_0003644,1.0,0.4,0.262,1.0,False,1.6,90,India,Marketing Manager
CAND_0003645,1.0,1.0,0.386,1.0,False,7.3,90,India,Project Manager
CAND_0003646,1.0,0.6,0.804,1.0,False,12.1,30,India,Marketing Manager
CAND_0003647,1.0,1.0,0.806,1.0,False,9.0,30,India,HR Manager
CAND_0003648,0.1,0.6,0.21599999999999997,1.0,False,14.2,60,Singapore,Marketing Manager
CAND_0003649,1.0,1.0,0.43000000000000005,1.0,False,7.1,120,India,Full Stack Developer
CAND_0003650,1.0,1.0,0.49199999999999994,1.0,False,6.9,60,India,Business Analyst
CAND_0003651,1.0,0.8,0.526,1.0,False,9.6,150,India,Business Analyst
CAND_0003652,0.1,1.0,0.47600000000000003,1.0,False,8.5,90,Singapore,HR Manager
CAND_0003653,1.0,1.0,0.506,1.0,False,6.8,90,India,Full Stack Developer
CAND_0003654,1.0,0.8,0.6339999999999999,1.0,False,4.1,60,India,Marketing Manager
CAND_0003655,1.0,1.0,0.538,1.0,False,7.7,60,India,Content Writer
CAND_0003656,0.1,1.0,0.42400000000000004,0.2,False,6.1,90,USA,Frontend Engineer
CAND_0003657,1.0,1.0,0.49000000000000005,1.0,False,8.0,90,India,Frontend Engineer
CAND_0003658,1.0,0.4,0.794,1.0,False,3.4,150,India,Mechanical Engineer
CAND_0003659,1.0,0.4,0.536,1.0,False,2.6,90,India,Graphic Designer
CAND_0003660,1.0,0.6,0.346,1.0,False,13.3,60,India,Civil Engineer
CAND_0003661,0.6,0.8,0.55,1.0,False,4.6,90,USA,Accountant
CAND_0003662,1.0,0.4,0.53,1.0,False,2.0,120,India,DevOps Engineer
CAND_0003663,1.0,1.0,0.14800000000000002,1.0,False,6.7,120,India,Accountant
CAND_0003664,1.0,0.4,0.6059999999999999,1.0,False,1.3,60,India,Customer Support
CAND_0003665,0.1,0.4,0.5820000000000001,1.0,False,1.4,60,UK,Accountant
CAND_0003666,0.1,0.4,0.426,1.0,False,2.3,60,UAE,Civil Engineer
CAND_0003667,0.1,0.4,0.496,1.0,False,3.9,90,USA,Civil Engineer
CAND_0003668,0.1,1.0,0.14400000000000002,1.0,False,7.3,120,Germany,Mechanical Engineer
CAND_0003669,1.0,1.0,0.518,1.0,False,6.9,150,India,QA Engineer
CAND_0003670,1.0,0.8,0.516,1.0,False,4.5,90,India,Business Analyst
CAND_0003671,1.0,0.4,0.438,1.0,False,3.9,60,India,Operations Manager
CAND_0003672,1.0,0.4,0.492,1.0,False,3.5,60,India,Full Stack Developer
CAND_0003673,1.0,0.4,0.48600000000000004,1.0,False,2.9,90,India,Accountant
CAND_0003674,0.1,1.0,0.266,1.0,False,6.6,60,USA,Content Writer
CAND_0003675,1.0,0.6,0.552,1.0,False,12.5,60,India,Project Manager
CAND_0003676,1.0,0.6,0.34400000000000003,1.0,False,13.8,120,India,Mechanical Engineer
CAND_0003677,1.0,0.8,0.47200000000000003,1.0,False,11.9,30,India,Content Writer
CAND_0003678,1.0,0.8,0.52,1.0,False,9.4,60,India,Civil Engineer
CAND_0003679,1.0,0.8,0.788,1.0,False,9.7,90,India,QA Engineer
CAND_0003680,1.0,1.0,0.672,1.0,False,8.0,90,India,Senior Software Engineer
CAND_0003681,1.0,0.6,0.168,1.0,False,13.2,150,India,Project Manager
CAND_0003682,1.0,0.6,0.41400000000000003,1.0,False,14.6,90,India,Sales Executive
CAND_0003683,1.0,1.0,0.224,1.0,False,7.8,120,India,Content Writer
CAND_0003684,1.0,1.0,0.5940000000000001,1.0,False,7.2,150,India,Frontend Engineer
CAND_0003685,1.0,0.4,0.6339999999999999,0.2,False,3.7,60,India,Operations Manager
CAND_0003686,0.1,0.6,0.562,1.0,False,12.4,120,USA,Marketing Manager
CAND_0003687,1.0,0.4,0.342,0.2,False,1.5,90,India,Graphic Designer
CAND_0003688,0.6,0.4,0.6140000000000001,1.0,False,3.4,150,USA,HR Manager
CAND_0003689,1.0,1.0,0.43600000000000005,1.0,False,6.4,90,India,Java Developer
CAND_0003690,1.0,1.0,0.6599999999999999,1.0,False,8.2,120,India,Accountant
CAND_0003691,1.0,1.0,0.44200000000000006,1.0,False,8.8,120,India,Mechanical Engineer
CAND_0003692,0.1,0.8,0.34,1.0,False,11.2,90,UAE,Business Analyst
CAND_0003693,1.0,0.4,0.326,0.2,False,1.4,90,India,Mechanical Engineer
CAND_0003694,1.0,0.4,0.28,1.0,False,3.2,60,India,Customer Support
CAND_0003695,1.0,1.0,0.36200000000000004,1.0,False,6.9,90,India,Civil Engineer
CAND_0003696,1.0,0.4,0.42000000000000004,1.0,False,2.6,120,India,Analytics Engineer
CAND_0003697,1.0,0.6,0.458,1.0,False,12.6,120,India,Project Manager
CAND_0003698,1.0,0.8,0.654,1.0,False,4.8,90,India,Java Developer
CAND_0003699,1.0,0.8,0.222,1.0,False,11.2,150,India,Customer Support
CAND_0003700,1.0,0.8,0.6940000000000002,1.0,False,10.0,90,India,Accountant
CAND_0003701,1.0,0.8,0.424,1.0,False,4.3,60,India,Business Analyst
CAND_0003702,1.0,1.0,0.428,1.0,False,6.4,150,India,Accountant
CAND_0003703,1.0,1.0,0.30000000000000004,1.0,False,9.0,150,India,Cloud Engineer
CAND_0003704,1.0,1.0,0.38599999999999995,1.0,False,6.7,60,India,HR Manager
CAND_0003705,1.0,0.4,0.726,1.0,False,2.6,30,India,Business Analyst
CAND_0003706,1.0,1.0,0.528,1.0,False,5.6,30,India,Analytics Engineer
CAND_0003707,1.0,0.8,0.6439999999999999,1.0,False,9.3,120,India,QA Engineer
CAND_0003708,0.1,0.6,0.14800000000000002,1.0,False,14.3,120,Canada,Graphic Designer
CAND_0003709,1.0,1.0,0.506,1.0,False,6.2,90,India,Customer Support
CAND_0003710,0.1,0.4,0.738,1.0,False,2.8,120,UK,Data Analyst
CAND_0003711,1.0,1.0,0.28200000000000003,1.0,False,6.3,150,India,.NET Developer
CAND_0003712,1.0,0.4,0.5680000000000001,1.0,False,3.5,60,India,Mechanical Engineer
CAND_0003713,0.1,1.0,0.662,1.0,False,7.3,90,UAE,Java Developer
CAND_0003714,1.0,0.6,0.532,1.0,False,13.6,150,India,HR Manager
CAND_0003715,0.1,0.8,0.73,1.0,False,9.9,60,USA,HR Manager
CAND_0003716,0.1,0.8,0.522,1.0,False,11.0,120,USA,Graphic Designer
CAND_0003717,1.0,1.0,0.968,1.0,False,7.9,30,India,Software Engineer
CAND_0003718,0.1,0.8,0.53,1.0,False,9.4,60,Singapore,HR Manager
CAND_0003719,1.0,1.0,0.39999999999999997,1.0,False,6.7,60,India,Mechanical Engineer
CAND_0003720,1.0,0.4,0.532,1.0,False,3.2,120,India,QA Engineer
CAND_0003721,1.0,1.0,0.39999999999999997,1.0,False,8.5,60,India,Graphic Designer
CAND_0003722,1.0,0.4,0.71,1.0,False,3.5,60,India,Operations Manager
CAND_0003723,1.0,1.0,0.466,1.0,False,5.2,30,India,Civil Engineer
CAND_0003724,1.0,1.0,0.5840000000000001,1.0,False,7.6,30,India,Frontend Engineer
CAND_0003725,1.0,0.4,0.438,1.0,False,1.7,120,India,Content Writer
CAND_0003726,1.0,0.8,0.458,0.2,False,4.5,90,India,Frontend Engineer
CAND_0003727,1.0,0.8,0.546,0.2,False,4.1,30,India,Full Stack Developer
CAND_0003728,0.1,0.6,0.6460000000000001,1.0,False,12.9,90,Germany,Civil Engineer
CAND_0003729,0.1,1.0,0.548,1.0,False,6.7,60,USA,Sales Executive
CAND_0003730,1.0,1.0,0.8420000000000001,1.0,False,9.0,90,India,Mobile Developer
CAND_0003731,1.0,1.0,0.464,1.0,False,5.4,60,India,Accountant
CAND_0003732,1.0,0.4,0.534,1.0,False,3.9,60,India,Operations Manager
CAND_0003733,1.0,0.8,0.8940000000000001,1.0,False,10.8,60,India,Civil Engineer
CAND_0003734,1.0,1.0,0.35000000000000003,1.0,False,7.9,120,India,Project Manager
CAND_0003735,1.0,1.0,0.51,1.0,False,7.7,120,India,Marketing Manager
CAND_0003736,1.0,0.8,0.36799999999999994,1.0,False,9.2,60,India,Full Stack Developer
CAND_0003737,1.0,1.0,0.79,1.0,False,8.6,30,India,Business Analyst
CAND_0003738,0.1,0.6,0.6620000000000001,1.0,False,13.9,120,UK,HR Manager
CAND_0003739,1.0,0.8,0.524,1.0,False,4.3,90,India,Frontend Engineer
CAND_0003740,1.0,0.4,0.6940000000000001,0.2,False,1.2,90,India,Sales Executive
CAND_0003741,1.0,0.8,0.116,1.0,False,11.7,150,India,Marketing Manager
CAND_0003742,1.0,1.0,0.542,1.0,False,7.5,30,India,Frontend Engineer
CAND_0003743,1.0,1.0,0.5980000000000001,1.0,False,5.5,120,India,Software Engineer
CAND_0003744,1.0,0.8,0.538,1.0,False,4.3,90,India,Accountant
CAND_0003745,0.1,0.4,0.528,1.0,False,3.6,30,Canada,Marketing Manager
CAND_0003746,1.0,0.6,0.526,1.0,False,12.5,90,India,Project Manager
CAND_0003747,0.6,1.0,0.6320000000000001,1.0,False,5.2,60,Australia,Project Manager
CAND_0003748,1.0,0.8,0.29800000000000004,1.0,False,10.0,90,India,Software Engineer
CAND_0003749,0.1,0.8,0.266,1.0,False,9.8,60,USA,Marketing Manager
CAND_0003750,1.0,0.8,0.414,1.0,False,9.7,120,India,Mobile Developer
CAND_0003751,0.1,1.0,0.54,1.0,False,6.6,150,USA,Operations Manager
CAND_0003752,1.0,0.8,0.622,1.0,False,4.5,90,India,Mobile Developer
CAND_0003753,0.1,0.6,0.384,1.0,False,13.0,30,Singapore,Graphic Designer
CAND_0003754,1.0,1.0,0.49000000000000005,1.0,False,8.1,90,India,Business Analyst
CAND_0003755,1.0,0.4,0.37400000000000005,1.0,False,2.8,120,India,Customer Support
CAND_0003756,0.1,1.0,0.6160000000000001,1.0,False,6.5,90,USA,Senior Software Engineer (ML)
CAND_0003757,0.6,0.8,0.634,1.0,False,10.1,90,UAE,Project Manager
CAND_0003758,1.0,0.6,0.15400000000000003,1.0,False,12.1,150,India,Mechanical Engineer
CAND_0003759,1.0,0.6,0.694,1.0,False,13.7,90,India,Graphic Designer
CAND_0003760,1.0,1.0,0.306,1.0,False,6.2,60,India,Sales Executive
CAND_0003761,0.1,0.8,0.37800000000000006,1.0,False,4.8,150,Australia,Full Stack Developer
CAND_0003762,1.0,1.0,0.454,1.0,False,6.3,120,India,Graphic Designer
CAND_0003763,1.0,0.8,0.41200000000000003,1.0,False,10.3,30,India,Accountant
CAND_0003764,1.0,0.8,0.466,1.0,False,10.9,90,India,Accountant
CAND_0003765,1.0,0.4,0.412,1.0,False,2.1,60,India,Data Analyst
CAND_0003766,0.6,0.4,0.784,0.2,False,2.4,30,Canada,Software Engineer
CAND_0003767,0.1,0.4,0.336,1.0,False,2.6,120,USA,Mobile Developer
CAND_0003768,0.1,0.4,0.4,0.2,False,1.7,30,USA,Accountant
CAND_0003769,1.0,0.8,0.384,1.0,False,9.5,60,India,QA Engineer
CAND_0003770,0.6,1.0,0.16,1.0,False,8.4,150,USA,Content Writer
CAND_0003771,1.0,0.6,0.6020000000000001,1.0,False,12.6,30,India,Civil Engineer
CAND_0003772,1.0,0.4,0.31,0.2,False,1.6,90,India,Operations Manager
CAND_0003773,0.6,0.6,0.41,1.0,False,13.6,30,Canada,Project Manager
CAND_0003774,1.0,0.8,0.35200000000000004,1.0,False,4.0,90,India,HR Manager
CAND_0003775,1.0,0.4,0.514,1.0,False,1.7,120,India,Operations Manager
CAND_0003776,0.1,0.8,0.5980000000000001,1.0,False,11.9,30,UK,Operations Manager
CAND_0003777,1.0,1.0,0.29000000000000004,1.0,False,5.9,90,India,HR Manager
CAND_0003778,1.0,0.6,0.30000000000000004,1.0,False,14.8,90,India,Content Writer
CAND_0003779,1.0,0.8,0.43200000000000005,1.0,False,4.9,150,India,Operations Manager
CAND_0003780,1.0,1.0,0.5800000000000001,0.2,False,8.5,60,India,Mechanical Engineer
CAND_0003781,1.0,1.0,0.41400000000000003,1.0,False,6.2,90,India,Mobile Developer
CAND_0003782,1.0,0.6,0.6900000000000002,1.0,False,12.9,90,India,Content Writer
CAND_0003783,1.0,0.4,0.442,0.2,False,1.7,150,India,HR Manager
CAND_0003784,1.0,0.6,0.8600000000000001,1.0,False,14.3,60,India,Civil Engineer
CAND_0003785,1.0,1.0,0.512,1.0,False,8.0,150,India,Java Developer
CAND_0003786,1.0,1.0,0.526,1.0,False,8.2,90,India,Full Stack Developer
CAND_0003787,1.0,1.0,0.766,1.0,False,6.7,60,India,Java Developer
CAND_0003788,0.1,0.4,0.738,1.0,False,1.3,60,UK,QA Engineer
CAND_0003789,0.1,1.0,0.49400000000000005,1.0,False,5.1,120,USA,Graphic Designer
CAND_0003790,1.0,1.0,0.246,1.0,False,5.1,120,India,Project Manager
CAND_0003791,0.1,1.0,0.5920000000000001,1.0,False,6.6,45,USA,ML Engineer
CAND_0003792,1.0,1.0,0.54,1.0,False,8.7,60,India,Civil Engineer
CAND_0003793,0.6,0.8,0.278,1.0,False,4.4,150,USA,Full Stack Developer
CAND_0003794,0.1,1.0,0.6439999999999999,1.0,False,8.5,60,UK,HR Manager
CAND_0003795,0.1,0.4,0.6419999999999999,1.0,False,1.4,60,UK,Frontend Engineer
CAND_0003796,1.0,0.6,0.29200000000000004,1.0,False,12.1,120,India,Project Manager
CAND_0003797,1.0,0.4,0.392,0.2,False,1.3,120,India,Operations Manager
CAND_0003798,1.0,1.0,0.698,1.0,False,6.9,60,India,Mechanical Engineer
CAND_0003799,1.0,1.0,0.48800000000000004,1.0,False,7.7,150,India,HR Manager
CAND_0003800,1.0,1.0,0.688,1.0,False,5.1,60,India,Project Manager
CAND_0003801,1.0,1.0,0.554,1.0,False,7.6,90,India,Java Developer
CAND_0003802,1.0,1.0,0.432,1.0,False,5.7,60,India,Software Engineer
CAND_0003803,0.1,0.8,0.238,1.0,False,9.2,150,USA,Business Analyst
CAND_0003804,1.0,0.8,0.15000000000000002,1.0,False,11.4,120,India,Business Analyst
CAND_0003805,1.0,0.6,0.534,1.0,False,14.2,90,India,HR Manager
CAND_0003806,1.0,0.6,0.47,1.0,False,12.5,90,India,Content Writer
CAND_0003807,1.0,0.6,0.26,1.0,False,14.9,90,India,Operations Manager
CAND_0003808,1.0,0.8,0.644,1.0,False,9.4,30,India,QA Engineer
CAND_0003809,1.0,0.8,0.448,1.0,False,4.4,90,India,Graphic Designer
CAND_0003810,1.0,0.4,0.34800000000000003,1.0,False,3.3,30,India,Java Developer
CAND_0003811,0.6,0.4,0.554,0.2,False,3.7,120,USA,Frontend Engineer
CAND_0003812,1.0,0.8,0.38,1.0,False,10.5,90,India,Civil Engineer
CAND_0003813,1.0,1.0,0.542,1.0,False,7.7,90,India,Data Engineer
CAND_0003814,1.0,0.8,0.522,1.0,False,9.8,150,India,Content Writer
CAND_0003815,0.1,0.4,0.49399999999999994,1.0,False,2.3,120,UAE,HR Manager
CAND_0003816,1.0,1.0,0.43000000000000005,1.0,False,8.1,90,India,Frontend Engineer
CAND_0003817,1.0,0.8,0.48200000000000004,1.0,False,9.2,150,India,Operations Manager
CAND_0003818,1.0,1.0,0.5700000000000001,1.0,False,8.5,30,India,Marketing Manager
CAND_0003819,0.1,0.8,0.386,1.0,False,10.0,90,UAE,Graphic Designer
CAND_0003820,1.0,0.6,0.432,1.0,False,12.5,90,India,Customer Support
CAND_0003821,0.1,1.0,0.756,1.0,False,7.3,90,UK,Frontend Engineer
CAND_0003822,1.0,1.0,0.53,1.0,False,8.3,60,India,Customer Support
CAND_0003823,1.0,1.0,0.5960000000000001,1.0,False,6.0,60,India,Mobile Developer
CAND_0003824,1.0,0.6,0.22800000000000004,1.0,False,14.7,90,India,Sales Executive
CAND_0003825,1.0,1.0,0.6400000000000001,1.0,False,6.9,30,India,HR Manager
CAND_0003826,1.0,0.8,0.448,1.0,False,10.4,60,India,Accountant
CAND_0003827,1.0,0.4,0.44,1.0,False,1.9,60,India,Content Writer
CAND_0003828,0.1,1.0,0.35,1.0,False,5.4,60,USA,Frontend Engineer
CAND_0003829,0.1,1.0,0.608,1.0,False,6.6,90,UK,Data Engineer
CAND_0003830,1.0,0.6,0.644,1.0,False,14.3,30,India,Civil Engineer
CAND_0003831,0.1,1.0,0.33,1.0,False,5.7,90,USA,Business Analyst
CAND_0003832,1.0,1.0,0.66,1.0,False,5.1,30,India,Frontend Engineer
CAND_0003833,1.0,0.8,0.404,1.0,False,4.0,90,India,Senior Data Engineer
CAND_0003834,1.0,0.4,0.24800000000000003,0.2,False,3.0,90,India,Civil Engineer
CAND_0003835,1.0,0.8,0.69,0.2,False,4.4,60,India,Mechanical Engineer
CAND_0003836,1.0,1.0,0.732,1.0,False,6.2,60,India,Frontend Engineer
CAND_0003837,1.0,0.4,0.518,1.0,False,1.9,90,India,Java Developer
CAND_0003838,1.0,1.0,0.6400000000000001,1.0,False,5.7,30,India,Mobile Developer
CAND_0003839,1.0,0.8,0.34600000000000003,1.0,False,11.0,90,India,HR Manager
CAND_0003840,1.0,0.8,0.22600000000000003,1.0,False,10.6,90,India,Customer Support
CAND_0003841,1.0,1.0,0.8219999999999998,1.0,False,5.0,30,India,ML Engineer
CAND_0003842,1.0,0.8,0.36600000000000005,1.0,False,9.8,120,India,Civil Engineer
CAND_0003843,1.0,1.0,0.462,1.0,False,5.0,30,India,HR Manager
CAND_0003844,0.1,0.8,0.182,1.0,False,9.8,150,UK,HR Manager
CAND_0003845,0.1,0.6,0.44400000000000006,1.0,False,13.2,90,Canada,Operations Manager
CAND_0003846,1.0,0.8,0.544,1.0,False,11.3,90,India,Sales Executive
CAND_0003847,1.0,0.4,0.342,1.0,False,2.3,120,India,Marketing Manager
CAND_0003848,0.1,0.4,0.278,1.0,False,2.5,90,Germany,Operations Manager
CAND_0003849,0.1,1.0,0.5940000000000001,1.0,False,6.9,120,Australia,Sales Executive
CAND_0003850,0.1,0.4,0.412,1.0,False,3.8,120,Australia,Data Analyst
CAND_0003851,1.0,0.8,0.42,1.0,False,4.0,150,India,Business Analyst
CAND_0003852,1.0,1.0,0.386,1.0,False,8.3,90,India,Mechanical Engineer
CAND_0003853,0.1,0.8,0.524,1.0,False,9.2,60,UAE,Project Manager
CAND_0003854,1.0,1.0,0.806,1.0,False,5.8,90,India,Accountant
CAND_0003855,1.0,1.0,0.6060000000000001,1.0,False,8.1,60,India,Business Analyst
CAND_0003856,1.0,0.4,0.49599999999999994,0.2,False,3.3,120,India,QA Engineer
CAND_0003857,1.0,1.0,0.6599999999999999,1.0,False,8.1,60,India,Java Developer
CAND_0003858,0.1,0.8,0.694,1.0,False,9.9,30,Canada,Marketing Manager
CAND_0003859,1.0,0.4,0.71,1.0,False,1.2,120,India,.NET Developer
CAND_0003860,1.0,1.0,0.6679999999999999,1.0,False,6.6,60,India,Sales Executive
CAND_0003861,0.1,0.8,0.742,1.0,False,4.9,60,Singapore,Data Analyst
CAND_0003862,1.0,0.4,0.168,1.0,False,3.0,90,India,Graphic Designer
CAND_0003863,0.6,1.0,0.532,1.0,False,6.8,90,Singapore,Accountant
CAND_0003864,0.1,0.8,0.42000000000000004,1.0,False,9.9,90,Germany,Software Engineer
CAND_0003865,1.0,0.4,0.41800000000000004,1.0,False,2.5,90,India,.NET Developer
CAND_0003866,1.0,1.0,0.40399999999999997,1.0,False,8.9,60,India,Project Manager
CAND_0003867,1.0,0.4,0.546,1.0,False,1.6,120,India,Operations Manager
CAND_0003868,1.0,0.4,0.5800000000000001,1.0,False,1.0,30,India,Software Engineer
CAND_0003869,1.0,1.0,0.8160000000000001,1.0,False,7.7,90,India,Mobile Developer
CAND_0003870,0.1,0.6,0.19,1.0,False,14.5,90,Australia,Accountant
CAND_0003871,1.0,1.0,0.8820000000000001,1.0,False,7.7,30,India,Customer Support
CAND_0003872,1.0,1.0,0.6000000000000001,1.0,False,8.9,30,India,Civil Engineer
CAND_0003873,0.6,0.6,0.6480000000000001,1.0,False,14.9,30,Australia,Accountant
CAND_0003874,1.0,0.4,0.6700000000000002,1.0,False,2.0,150,India,Sales Executive
CAND_0003875,1.0,0.8,0.11000000000000001,1.0,False,4.1,150,India,Business Analyst
CAND_0003876,1.0,0.8,0.77,1.0,False,4.6,150,India,Java Developer
CAND_0003877,1.0,1.0,0.398,1.0,False,6.3,60,India,Graphic Designer
CAND_0003878,0.6,0.8,0.37399999999999994,0.2,False,4.5,60,Canada,HR Manager
CAND_0003879,0.6,1.0,0.34600000000000003,1.0,False,8.0,120,Germany,QA Engineer
CAND_0003880,1.0,1.0,0.35600000000000004,1.0,False,5.3,90,India,Project Manager
CAND_0003881,1.0,0.4,0.35000000000000003,1.0,False,2.9,150,India,Content Writer
CAND_0003882,1.0,0.8,0.36999999999999994,1.0,False,4.5,60,India,QA Engineer
CAND_0003883,1.0,0.4,0.6800000000000002,1.0,False,2.3,90,India,Customer Support
CAND_0003884,1.0,1.0,0.39,1.0,False,8.8,150,India,Mobile Developer
CAND_0003885,0.1,0.6,0.362,1.0,False,12.4,60,USA,Graphic Designer
CAND_0003886,1.0,1.0,0.5960000000000001,1.0,False,5.9,30,India,Customer Support
CAND_0003887,1.0,0.6,0.516,1.0,False,12.8,120,India,Marketing Manager
CAND_0003888,1.0,1.0,0.35200000000000004,1.0,False,7.8,90,India,Mobile Developer
CAND_0003889,1.0,0.4,0.346,1.0,False,2.7,60,India,HR Manager
CAND_0003890,1.0,0.8,0.338,1.0,False,10.3,90,India,Mechanical Engineer
CAND_0003891,1.0,1.0,0.6300000000000001,1.0,False,7.5,150,India,QA Engineer
CAND_0003892,0.1,0.8,0.404,1.0,False,11.5,120,USA,Business Analyst
CAND_0003893,1.0,1.0,0.312,1.0,False,5.7,90,India,Cloud Engineer
